foc_kplus,foc_lambd,kkt_mu_fb,foc_TATplus,foc_MATplus,foc_MUOplus,foc_MLOplus,foc_MLFplus,foc_TOCplus
5.051e-04,1.232e-03,4.411e-05,6.577e-04,5.315e-04,1.398e-05,3.155e-05,2.915e-05,2.635e-04
4.965e-04,1.225e-03,3.272e-05,6.669e-04,5.199e-04,2.506e-05,2.797e-05,5.609e-05,2.585e-04
4.900e-04,1.240e-03,1.083e-04,6.760e-04,5.105e-04,3.484e-05,2.523e-05,7.695e-05,2.533e-04
4.854e-04,1.271e-03,1.826e-04,6.843e-04,5.005e-04,4.411e-05,2.162e-05,9.763e-05,2.494e-04
4.834e-04,1.322e-03,2.554e-04,6.926e-04,4.897e-04,5.239e-05,1.891e-05,1.149e-04,2.457e-04
4.841e-04,1.391e-03,3.266e-04,7.000e-04,4.809e-04,6.095e-05,1.622e-05,1.297e-04,2.422e-04
4.870e-04,1.476e-03,3.961e-04,7.074e-04,4.717e-04,6.732e-05,1.337e-05,1.445e-04,2.377e-04
4.923e-04,1.577e-03,4.638e-04,7.161e-04,4.624e-04,7.245e-05,1.048e-05,1.563e-04,2.361e-04
4.874e-04,1.693e-03,5.293e-04,7.553e-04,3.191e-04,1.556e-04,2.322e-05,2.725e-04,1.561e-04
3.995e-04,1.653e-03,6.013e-04,7.323e-04,2.903e-04,1.428e-04,7.744e-06,2.633e-04,1.419e-04
3.158e-04,1.641e-03,6.752e-04,7.069e-04,3.030e-04,1.095e-04,1.345e-05,2.340e-04,1.447e-04
3.226e-04,1.687e-03,7.516e-04,7.167e-04,3.185e-04,1.134e-04,1.452e-05,2.533e-04,1.463e-04
3.306e-04,1.746e-03,8.253e-04,7.279e-04,3.334e-04,1.182e-04,1.483e-05,2.710e-04,1.500e-04
2.769e-04,1.818e-03,8.963e-04,7.589e-04,1.832e-04,1.292e-04,4.279e-05,3.448e-04,8.729e-05
2.512e-04,1.703e-03,9.713e-04,7.612e-04,1.954e-04,1.384e-04,3.917e-05,3.794e-04,8.589e-05
2.304e-04,1.606e-03,1.041e-03,7.732e-04,2.136e-04,1.342e-04,3.511e-05,3.942e-04,8.142e-05
2.197e-04,1.532e-03,1.107e-03,8.047e-04,2.348e-04,1.027e-04,2.796e-05,3.703e-04,6.431e-05
2.058e-04,1.492e-03,1.168e-03,7.895e-04,2.137e-04,1.093e-04,2.640e-05,4.056e-04,6.026e-05
1.923e-04,1.466e-03,1.225e-03,7.748e-04,1.941e-04,1.169e-04,2.293e-05,4.367e-04,5.516e-05
1.813e-04,1.453e-03,1.277e-03,7.610e-04,1.739e-04,1.242e-04,2.084e-05,4.675e-04,5.096e-05
1.726e-04,1.452e-03,1.325e-03,7.461e-04,1.560e-04,1.301e-04,1.819e-05,4.956e-04,4.676e-05
1.652e-04,1.463e-03,1.367e-03,7.313e-04,1.380e-04,1.365e-04,1.650e-05,5.224e-04,4.381e-05
1.584e-04,1.484e-03,1.406e-03,7.181e-04,1.211e-04,1.416e-04,1.410e-05,5.503e-04,3.973e-05
1.533e-04,1.514e-03,1.439e-03,7.603e-04,4.604e-04,1.490e-05,5.694e-05,2.248e-04,1.173e-04
1.457e-04,1.547e-03,1.491e-03,7.582e-04,5.931e-04,1.057e-04,7.839e-05,3.839e-05,1.516e-04
1.382e-04,1.585e-03,1.551e-03,7.096e-04,4.729e-04,9.418e-05,7.577e-05,6.270e-05,1.280e-04
9.441e-05,1.633e-03,1.606e-03,6.294e-04,4.127e-04,5.329e-05,5.072e-05,2.205e-05,1.493e-04
2.563e-05,1.661e-03,1.662e-03,5.397e-04,4.007e-04,5.484e-06,2.388e-05,4.303e-05,1.935e-04
1.860e-05,1.637e-03,1.725e-03,5.210e-04,3.536e-04,1.091e-05,2.118e-05,7.749e-07,1.783e-04
4.494e-05,1.622e-03,1.781e-03,4.596e-04,4.091e-04,2.453e-05,1.150e-05,1.401e-05,1.532e-04
5.007e-06,1.622e-03,1.844e-03,3.995e-04,5.277e-04,6.962e-05,6.029e-05,1.687e-05,1.361e-04
9.727e-05,1.557e-03,1.905e-03,4.819e-04,6.098e-04,9.179e-05,1.292e-05,5.239e-05,6.407e-06
9.489e-05,1.539e-03,1.968e-03,4.821e-04,5.802e-04,8.580e-05,1.375e-05,3.320e-05,8.076e-06
8.988e-05,1.524e-03,2.024e-03,4.832e-04,5.504e-04,7.954e-05,1.290e-05,1.371e-05,1.079e-05
8.571e-05,1.519e-03,2.072e-03,4.833e-04,5.223e-04,7.412e-05,1.362e-05,5.066e-06,1.270e-05
7.880e-05,1.518e-03,2.112e-03,4.845e-04,4.942e-04,6.852e-05,1.469e-05,2.307e-05,1.436e-05
7.176e-05,1.524e-03,2.145e-03,4.853e-04,4.681e-04,6.258e-05,1.495e-05,3.886e-05,1.663e-05
6.342e-05,1.534e-03,2.170e-03,4.857e-04,4.416e-04,5.564e-05,1.549e-05,5.543e-05,1.910e-05
6.568e-05,1.551e-03,2.187e-03,4.836e-04,4.482e-04,4.834e-05,2.235e-05,4.214e-05,1.439e-05
6.402e-05,1.545e-03,2.196e-03,4.836e-04,4.387e-04,3.958e-05,2.427e-05,4.506e-05,1.317e-05
5.949e-05,1.536e-03,2.197e-03,4.871e-04,4.178e-04,3.412e-05,2.517e-05,5.996e-05,1.574e-05
5.400e-05,1.531e-03,2.189e-03,4.902e-04,3.976e-04,2.781e-05,2.435e-05,7.367e-05,1.630e-05
4.756e-05,1.529e-03,2.174e-03,4.922e-04,3.790e-04,2.381e-05,2.504e-05,8.649e-05,1.910e-05
4.143e-05,1.529e-03,2.152e-03,4.958e-04,3.605e-04,1.723e-05,2.464e-05,9.900e-05,1.955e-05
3.505e-05,1.532e-03,2.121e-03,4.976e-04,3.439e-04,1.159e-05,2.465e-05,1.098e-04,2.199e-05
2.676e-05,1.536e-03,2.084e-03,5.021e-04,3.275e-04,7.063e-06,2.461e-05,1.206e-04,2.289e-05
2.038e-05,1.544e-03,2.039e-03,5.048e-04,3.129e-04,1.818e-06,2.324e-05,1.297e-04,2.435e-05
1.264e-05,1.550e-03,1.987e-03,5.084e-04,2.984e-04,4.292e-06,2.294e-05,1.390e-04,2.638e-05
3.994e-06,1.560e-03,1.928e-03,5.113e-04,2.859e-04,8.643e-06,2.234e-05,1.465e-04,2.745e-05
4.470e-06,1.572e-03,1.863e-03,5.153e-04,2.735e-04,1.422e-05,2.201e-05,1.554e-04,2.939e-05
1.335e-05,1.582e-03,1.791e-03,5.186e-04,2.623e-04,1.875e-05,2.159e-05,1.618e-04,2.998e-05
2.122e-05,1.595e-03,1.713e-03,5.224e-04,2.515e-04,2.357e-05,2.073e-05,1.677e-04,3.195e-05
2.980e-05,1.606e-03,1.628e-03,5.256e-04,2.427e-04,2.858e-05,1.929e-05,1.740e-04,3.198e-05
3.886e-05,1.619e-03,1.538e-03,5.292e-04,2.342e-04,3.347e-05,1.865e-05,1.787e-04,3.362e-05
4.822e-05,1.630e-03,1.443e-03,5.338e-04,2.270e-04,3.859e-05,1.701e-05,1.829e-04,3.529e-05
5.692e-05,1.643e-03,1.342e-03,5.368e-04,2.202e-04,4.274e-05,1.679e-05,1.875e-04,3.582e-05
6.539e-05,1.654e-03,1.236e-03,5.411e-04,2.141e-04,4.721e-05,1.538e-05,1.920e-04,3.639e-05
7.510e-05,1.664e-03,1.125e-03,5.445e-04,2.104e-04,5.245e-05,1.475e-05,1.942e-04,3.782e-05
8.416e-05,1.674e-03,1.010e-03,5.493e-04,2.049e-04,5.716e-05,1.362e-05,1.977e-04,3.952e-05
9.245e-05,1.683e-03,8.904e-04,5.521e-04,2.019e-04,6.235e-05,1.196e-05,1.997e-04,3.999e-05
1.013e-04,1.692e-03,7.667e-04,5.564e-04,2.000e-04,6.583e-05,1.145e-05,2.028e-04,4.160e-05
1.101e-04,1.699e-03,6.392e-04,5.607e-04,1.973e-04,6.968e-05,1.045e-05,2.033e-04,4.190e-05
1.189e-04,1.705e-03,5.082e-04,5.638e-04,1.965e-04,7.463e-05,8.731e-06,2.056e-04,4.289e-05
1.277e-04,1.714e-03,3.739e-04,5.687e-04,1.974e-04,7.850e-05,7.647e-06,2.049e-04,4.449e-05
1.369e-04,1.719e-03,2.367e-04,5.726e-04,1.974e-04,8.249e-05,6.041e-06,2.077e-04,4.452e-05
1.444e-04,1.723e-03,9.671e-05,5.758e-04,1.981e-04,8.577e-05,4.955e-06,2.058e-04,4.563e-05
1.528e-04,1.724e-03,4.570e-05,5.800e-04,2.004e-04,9.200e-05,3.010e-06,2.063e-04,4.637e-05
1.605e-04,1.726e-03,1.903e-04,5.847e-04,2.035e-04,9.444e-05,2.739e-06,2.060e-04,4.703e-05
1.677e-04,1.725e-03,3.368e-04,5.872e-04,2.066e-04,9.900e-05,8.910e-07,2.053e-04,4.795e-05
1.756e-04,1.724e-03,4.849e-04,5.908e-04,2.104e-04,1.011e-04,5.525e-07,2.040e-04,4.911e-05
1.834e-04,1.722e-03,6.343e-04,5.952e-04,2.148e-04,1.057e-04,2.227e-06,2.033e-04,4.935e-05
1.903e-04,1.719e-03,7.849e-04,5.983e-04,2.207e-04,1.088e-04,2.869e-06,2.003e-04,5.043e-05
1.969e-04,1.715e-03,9.362e-04,6.024e-04,2.255e-04,1.125e-04,4.044e-06,1.995e-04,4.980e-05
2.040e-04,1.709e-03,1.088e-03,6.052e-04,2.328e-04,1.162e-04,5.774e-06,1.975e-04,5.078e-05
2.106e-04,1.702e-03,1.240e-03,6.092e-04,2.387e-04,1.190e-04,6.989e-06,1.959e-04,5.108e-05
2.174e-04,1.694e-03,1.392e-03,6.129e-04,2.470e-04,1.208e-04,8.341e-06,1.922e-04,5.144e-05
2.227e-04,1.685e-03,1.543e-03,6.159e-04,2.537e-04,1.268e-04,9.020e-06,1.909e-04,5.314e-05
2.283e-04,1.674e-03,1.694e-03,6.184e-04,2.631e-04,1.283e-04,1.084e-05,1.870e-04,5.227e-05
2.340e-04,1.663e-03,1.843e-03,6.221e-04,2.719e-04,1.306e-04,1.240e-05,1.831e-04,5.317e-05
2.396e-04,1.650e-03,1.991e-03,6.248e-04,2.803e-04,1.337e-04,1.269e-05,1.816e-04,5.281e-05
2.442e-04,1.636e-03,2.137e-03,6.283e-04,2.902e-04,1.366e-04,1.508e-05,1.768e-04,5.448e-05
2.484e-04,1.621e-03,2.280e-03,6.308e-04,3.000e-04,1.393e-04,1.572e-05,1.740e-04,5.400e-05
2.534e-04,1.605e-03,2.420e-03,6.336e-04,3.099e-04,1.411e-04,1.662e-05,1.702e-04,5.418e-05
2.575e-04,1.588e-03,2.555e-03,6.356e-04,3.210e-04,1.432e-04,1.804e-05,1.664e-04,5.507e-05
2.608e-04,1.570e-03,2.685e-03,6.391e-04,3.315e-04,1.450e-04,1.966e-05,1.621e-04,5.481e-05
2.647e-04,1.552e-03,2.807e-03,6.406e-04,3.433e-04,1.479e-04,1.950e-05,1.588e-04,5.531e-05
2.677e-04,1.533e-03,2.918e-03,6.427e-04,3.549e-04,1.498e-04,2.154e-05,1.538e-04,5.472e-05
2.705e-04,1.513e-03,3.013e-03,6.456e-04,3.668e-04,1.507e-04,2.241e-05,1.493e-04,5.513e-05
2.733e-04,1.492e-03,3.083e-03,6.472e-04,3.784e-04,1.532e-04,2.398e-05,1.457e-04,5.445e-05
2.658e-04,1.470e-03,3.108e-03,6.425e-04,3.878e-04,1.501e-04,2.353e-05,1.439e-04,7.531e-05
2.580e-04,1.482e-03,3.045e-03,6.477e-04,3.725e-04,1.511e-04,2.983e-05,1.618e-04,1.104e-04
2.794e-04,1.518e-03,2.777e-03,6.577e-04,2.966e-04,1.624e-04,9.151e-06,2.528e-04,2.063e-04
3.676e-04,1.564e-03,2.087e-03,6.232e-04,1.278e-04,2.148e-04,9.305e-06,4.696e-04,1.769e-04
3.875e-04,1.548e-03,1.610e-03,6.761e-04,7.200e-05,2.868e-04,1.082e-05,5.112e-04,1.970e-04
3.969e-04,1.487e-03,1.406e-03,6.955e-04,8.500e-05,3.104e-04,8.414e-06,5.029e-04,1.732e-04
3.921e-04,1.427e-03,1.258e-03,6.927e-04,1.088e-04,3.093e-04,9.326e-06,4.957e-04,1.674e-04
3.572e-04,1.373e-03,1.113e-03,6.900e-04,1.191e-04,3.074e-04,1.754e-05,4.857e-04,1.660e-04
3.574e-04,1.357e-03,1.011e-03,6.822e-04,1.385e-04,3.043e-04,2.012e-05,4.771e-04,1.602e-04
3.672e-04,1.349e-03,9.151e-04,6.742e-04,1.591e-04,3.029e-04,2.201e-05,4.691e-04,1.541e-04
3.760e-04,1.342e-03,8.135e-04,6.650e-04,1.800e-04,3.004e-04,2.300e-05,4.603e-04,1.470e-04
3.830e-04,1.332e-03,7.048e-04,6.564e-04,2.003e-04,2.979e-04,2.523e-05,4.529e-04,1.414e-04
3.908e-04,1.323e-03,5.891e-04,6.475e-04,2.208e-04,2.949e-04,2.641e-05,4.452e-04,1.338e-04
3.954e-04,1.312e-03,4.666e-04,6.382e-04,2.410e-04,2.934e-04,2.871e-05,4.363e-04,1.277e-04
4.014e-04,1.301e-03,3.376e-04,6.291e-04,2.620e-04,2.899e-04,3.031e-05,4.297e-04,1.214e-04
4.059e-04,1.292e-03,2.026e-04,6.207e-04,2.809e-04,2.890e-04,3.051e-05,4.212e-04,1.152e-04
4.105e-04,1.281e-03,6.362e-05,6.109e-04,3.004e-04,2.849e-04,3.384e-05,4.143e-04,1.084e-04
4.144e-04,1.271e-03,0.000e+00,6.026e-04,3.195e-04,2.816e-04,3.293e-05,4.061e-04,1.029e-04
4.184e-04,1.261e-03,0.000e+00,5.929e-04,3.372e-04,2.795e-04,3.437e-05,3.992e-04,9.701e-05
4.213e-04,1.252e-03,0.000e+00,5.827e-04,3.556e-04,2.765e-04,3.582e-05,3.923e-04,9.027e-05
4.244e-04,1.244e-03,0.000e+00,5.733e-04,3.730e-04,2.724e-04,3.670e-05,3.844e-04,8.488e-05
4.271e-04,1.237e-03,0.000e+00,5.642e-04,3.899e-04,2.691e-04,3.710e-05,3.782e-04,7.963e-05
4.285e-04,1.231e-03,0.000e+00,5.535e-04,4.065e-04,2.659e-04,3.772e-05,3.710e-04,7.218e-05
4.311e-04,1.225e-03,0.000e+00,5.438e-04,4.231e-04,2.620e-04,3.855e-05,3.641e-04,6.792e-05
4.321e-04,1.221e-03,0.000e+00,5.334e-04,4.383e-04,2.580e-04,3.817e-05,3.573e-04,6.127e-05
4.349e-04,1.218e-03,0.000e+00,5.223e-04,4.541e-04,2.533e-04,3.941e-05,3.507e-04,5.546e-05
4.358e-04,1.216e-03,0.000e+00,5.134e-04,4.683e-04,2.491e-04,3.945e-05,3.436e-04,4.998e-05
4.357e-04,1.215e-03,0.000e+00,5.018e-04,4.836e-04,2.445e-04,3.986e-05,3.369e-04,4.411e-05
4.374e-04,1.215e-03,0.000e+00,4.918e-04,4.960e-04,2.402e-04,4.043e-05,3.306e-04,3.859e-05
4.371e-04,1.216e-03,0.000e+00,4.803e-04,5.107e-04,2.363e-04,4.029e-05,3.238e-04,3.287e-05
4.379e-04,1.218e-03,0.000e+00,4.702e-04,5.232e-04,2.305e-04,4.083e-05,3.172e-04,2.745e-05
4.374e-04,1.220e-03,0.000e+00,4.586e-04,5.363e-04,2.266e-04,3.979e-05,3.109e-04,2.190e-05
4.376e-04,1.224e-03,0.000e+00,4.468e-04,5.492e-04,2.218e-04,4.021e-05,3.046e-04,1.663e-05
4.379e-04,1.229e-03,0.000e+00,4.373e-04,5.605e-04,2.158e-04,4.011e-05,2.985e-04,1.085e-05
4.365e-04,1.235e-03,0.000e+00,4.252e-04,5.724e-04,2.120e-04,4.069e-05,2.933e-04,6.407e-06
4.362e-04,1.240e-03,0.000e+00,4.142e-04,5.835e-04,2.060e-04,3.963e-05,2.852e-04,1.490e-07
4.354e-04,1.248e-03,0.000e+00,4.028e-04,5.956e-04,2.007e-04,3.949e-05,2.800e-04,4.292e-06
4.346e-04,1.256e-03,0.000e+00,3.916e-04,6.049e-04,1.960e-04,3.994e-05,2.738e-04,1.001e-05
4.337e-04,1.265e-03,0.000e+00,3.796e-04,6.164e-04,1.905e-04,3.845e-05,2.683e-04,1.585e-05
4.325e-04,1.275e-03,0.000e+00,3.679e-04,6.258e-04,1.843e-04,3.911e-05,2.620e-04,2.065e-05
4.303e-04,1.285e-03,0.000e+00,3.567e-04,6.354e-04,1.787e-04,3.775e-05,2.559e-04,2.551e-05
4.287e-04,1.295e-03,0.000e+00,3.457e-04,6.453e-04,1.732e-04,3.802e-05,2.500e-04,3.058e-05
4.275e-04,1.307e-03,0.000e+00,3.331e-04,6.549e-04,1.668e-04,3.669e-05,2.435e-04,3.445e-05
4.256e-04,1.319e-03,0.000e+00,3.215e-04,6.638e-04,1.616e-04,3.692e-05,2.387e-04,4.074e-05
4.237e-04,1.333e-03,0.000e+00,3.098e-04,6.723e-04,1.557e-04,3.587e-05,2.316e-04,4.566e-05
4.212e-04,1.347e-03,0.000e+00,2.983e-04,6.797e-04,1.491e-04,3.475e-05,2.272e-04,5.028e-05
4.194e-04,1.361e-03,0.000e+00,2.859e-04,6.888e-04,1.430e-04,3.386e-05,2.213e-04,5.424e-05
4.171e-04,1.377e-03,0.000e+00,2.742e-04,6.959e-04,1.374e-04,3.402e-05,2.166e-04,6.032e-05
4.145e-04,1.392e-03,0.000e+00,2.617e-04,7.046e-04,1.308e-04,3.277e-05,2.098e-04,6.509e-05
4.119e-04,1.408e-03,0.000e+00,2.510e-04,7.107e-04,1.247e-04,3.154e-05,2.044e-04,7.012e-05
4.088e-04,1.425e-03,0.000e+00,2.382e-04,7.186e-04,1.192e-04,3.139e-05,1.991e-04,7.424e-05
4.060e-04,1.443e-03,0.000e+00,2.261e-04,7.255e-04,1.126e-04,2.987e-05,1.935e-04,7.850e-05
4.038e-04,1.460e-03,0.000e+00,2.145e-04,7.322e-04,1.053e-04,2.925e-05,1.887e-04,8.327e-05
4.001e-04,1.478e-03,0.000e+00,2.018e-04,7.378e-04,9.909e-05,2.883e-05,1.838e-04,8.905e-05
3.970e-04,1.496e-03,0.000e+00,1.904e-04,7.440e-04,9.453e-05,2.690e-05,1.781e-04,9.146e-05
3.937e-04,1.515e-03,0.000e+00,1.774e-04,7.510e-04,8.714e-05,2.582e-05,1.721e-04,9.742e-05
3.719e-04,1.535e-03,0.000e+00,1.669e-04,7.565e-04,9.331e-05,1.374e-05,1.645e-04,9.713e-05
3.493e-04,1.539e-03,0.000e+00,1.558e-04,7.612e-04,9.775e-05,7.345e-07,1.541e-04,9.540e-05
3.451e-04,1.528e-03,0.000e+00,1.418e-04,7.631e-04,9.161e-05,1.265e-06,1.510e-04,1.011e-04
3.416e-04,1.518e-03,0.000e+00,1.278e-04,7.653e-04,8.354e-05,6.671e-07,1.462e-04,1.048e-04
3.381e-04,1.508e-03,0.000e+00,1.140e-04,7.671e-04,7.537e-05,5.302e-07,1.428e-04,1.086e-04
3.328e-04,1.500e-03,0.000e+00,9.949e-05,7.689e-04,6.846e-05,1.008e-06,1.377e-04,1.132e-04
3.290e-04,1.490e-03,0.000e+00,8.579e-05,7.697e-04,5.993e-05,1.129e-06,1.354e-04,1.171e-04
3.254e-04,1.484e-03,0.000e+00,7.237e-05,7.707e-04,5.281e-05,2.283e-06,1.304e-04,1.212e-04
3.208e-04,1.475e-03,0.000e+00,5.796e-05,7.722e-04,4.470e-05,3.178e-06,1.268e-04,1.257e-04
3.165e-04,1.469e-03,0.000e+00,4.422e-05,7.724e-04,3.821e-05,3.632e-06,1.234e-04,1.285e-04
3.121e-04,1.462e-03,0.000e+00,3.043e-05,7.738e-04,2.953e-05,4.232e-06,1.189e-04,1.329e-04
3.073e-04,1.456e-03,0.000e+00,1.686e-05,7.741e-04,2.164e-05,6.288e-06,1.150e-04,1.363e-04
3.031e-04,1.450e-03,0.000e+00,2.883e-06,7.750e-04,1.389e-05,5.650e-06,1.115e-04,1.415e-04
2.986e-04,1.444e-03,0.000e+00,1.124e-05,7.747e-04,6.855e-06,7.395e-06,1.081e-04,1.442e-04
2.932e-04,1.440e-03,0.000e+00,2.497e-05,7.750e-04,2.146e-06,6.539e-06,1.040e-04,1.476e-04
2.891e-04,1.435e-03,0.000e+00,3.880e-05,7.755e-04,8.821e-06,8.470e-06,1.005e-04,1.520e-04
2.841e-04,1.432e-03,0.000e+00,5.218e-05,7.759e-04,1.714e-05,1.020e-05,9.644e-05,1.549e-04
2.792e-04,1.429e-03,0.000e+00,6.502e-05,7.745e-04,2.417e-05,9.880e-06,9.406e-05,1.586e-04
2.743e-04,1.425e-03,0.000e+00,7.943e-05,7.752e-04,3.204e-05,1.089e-05,8.976e-05,1.630e-04
2.693e-04,1.420e-03,0.000e+00,9.343e-05,7.747e-04,4.119e-05,1.196e-05,8.619e-05,1.657e-04
2.642e-04,1.417e-03,0.000e+00,1.064e-04,7.753e-04,4.822e-05,1.302e-05,8.285e-05,1.696e-04
2.592e-04,1.414e-03,0.000e+00,1.202e-04,7.741e-04,5.507e-05,1.360e-05,7.975e-05,1.723e-04
2.534e-04,1.412e-03,0.000e+00,1.337e-04,7.735e-04,6.342e-05,1.424e-05,7.629e-05,1.763e-04
2.487e-04,1.409e-03,0.000e+00,1.470e-04,7.733e-04,7.191e-05,1.609e-05,7.224e-05,1.793e-04
2.427e-04,1.407e-03,0.000e+00,1.600e-04,7.721e-04,7.781e-05,1.663e-05,6.950e-05,1.829e-04
2.381e-04,1.406e-03,0.000e+00,1.731e-04,7.712e-04,8.744e-05,1.783e-05,6.592e-05,1.861e-04
2.329e-04,1.406e-03,0.000e+00,1.875e-04,7.706e-04,9.355e-05,1.815e-05,6.306e-05,1.891e-04
2.275e-04,1.403e-03,0.000e+00,1.996e-04,7.695e-04,1.025e-04,2.040e-05,5.949e-05,1.931e-04
2.217e-04,1.403e-03,0.000e+00,2.132e-04,7.677e-04,1.098e-04,2.046e-05,5.662e-05,1.957e-04
2.159e-04,1.402e-03,0.000e+00,2.263e-04,7.665e-04,1.175e-04,2.260e-05,5.293e-05,1.983e-04
2.112e-04,1.402e-03,0.000e+00,2.396e-04,7.665e-04,1.251e-04,2.274e-05,5.043e-05,2.019e-04
2.043e-04,1.400e-03,0.000e+00,2.527e-04,7.656e-04,1.321e-04,2.377e-05,4.709e-05,2.057e-04
1.998e-04,1.400e-03,0.000e+00,2.657e-04,7.633e-04,1.396e-04,2.482e-05,4.482e-05,2.077e-04
1.930e-04,1.400e-03,0.000e+00,2.785e-04,7.622e-04,1.476e-04,2.640e-05,4.101e-05,2.107e-04
1.871e-04,1.399e-03,0.000e+00,2.908e-04,7.598e-04,1.549e-04,2.706e-05,3.803e-05,2.153e-04
1.822e-04,1.399e-03,0.000e+00,3.043e-04,7.584e-04,1.628e-04,2.794e-05,3.564e-05,2.171e-04
1.753e-04,1.401e-03,0.000e+00,3.165e-04,7.571e-04,1.706e-04,2.879e-05,3.207e-05,2.197e-04
1.704e-04,1.400e-03,0.000e+00,3.297e-04,7.560e-04,1.781e-04,3.072e-05,2.921e-05,2.225e-04
1.640e-04,1.401e-03,0.000e+00,3.420e-04,7.536e-04,1.854e-04,3.101e-05,2.694e-05,2.261e-04
1.577e-04,1.401e-03,0.000e+00,3.551e-04,7.532e-04,1.923e-04,3.300e-05,2.372e-05,2.286e-04
1.522e-04,1.402e-03,0.000e+00,3.671e-04,7.507e-04,2.006e-04,3.360e-05,2.158e-05,2.310e-04
1.461e-04,1.403e-03,0.000e+00,3.795e-04,7.484e-04,2.070e-04,3.360e-05,1.848e-05,2.337e-04
1.396e-04,1.404e-03,0.000e+00,3.922e-04,7.459e-04,2.157e-04,3.686e-05,1.597e-05,2.364e-04
1.340e-04,1.404e-03,0.000e+00,4.048e-04,7.452e-04,2.226e-04,3.632e-05,1.228e-05,2.396e-04
1.272e-04,1.407e-03,0.000e+00,4.172e-04,7.430e-04,2.301e-04,3.748e-05,1.013e-05,2.419e-04
1.215e-04,1.406e-03,0.000e+00,4.288e-04,7.403e-04,2.379e-04,3.957e-05,8.345e-06,2.443e-04
1.152e-04,1.410e-03,0.000e+00,4.415e-04,7.392e-04,2.442e-04,4.038e-05,5.484e-06,2.467e-04
1.088e-04,1.410e-03,0.000e+00,4.533e-04,7.366e-04,2.519e-04,4.124e-05,2.980e-06,2.493e-04
1.020e-04,1.412e-03,0.000e+00,4.654e-04,7.350e-04,2.589e-04,4.241e-05,4.768e-07,2.523e-04
9.626e-05,1.413e-03,0.000e+00,4.772e-04,7.325e-04,2.665e-04,4.376e-05,1.907e-06,2.538e-04
8.970e-05,1.415e-03,0.000e+00,4.891e-04,7.310e-04,2.736e-04,4.517e-05,3.815e-06,2.574e-04
8.327e-05,1.415e-03,0.000e+00,5.012e-04,7.280e-04,2.813e-04,4.639e-05,7.033e-06,2.589e-04
7.731e-05,1.418e-03,0.000e+00,5.135e-04,7.260e-04,2.882e-04,4.768e-05,9.418e-06,2.611e-04
7.021e-05,1.418e-03,9.290e-06,5.248e-04,7.241e-04,2.949e-04,4.800e-05,1.037e-05,2.640e-04
6.425e-05,1.420e-03,2.272e-04,5.363e-04,7.210e-04,3.024e-04,4.934e-05,1.371e-05,2.666e-04
5.740e-05,1.422e-03,4.411e-04,5.481e-04,7.195e-04,3.076e-04,5.019e-05,1.657e-05,2.686e-04
5.132e-05,1.423e-03,6.496e-04,5.595e-04,7.160e-04,3.169e-04,5.172e-05,1.776e-05,2.711e-04
4.482e-05,1.426e-03,8.517e-04,5.708e-04,7.145e-04,3.227e-04,5.307e-05,2.027e-05,2.729e-04
3.815e-05,1.425e-03,1.046e-03,5.828e-04,7.119e-04,3.307e-04,5.398e-05,2.265e-05,2.754e-04
3.147e-05,1.428e-03,1.232e-03,5.938e-04,7.088e-04,3.369e-04,5.509e-05,2.456e-05,2.780e-04
2.491e-05,1.428e-03,1.408e-03,6.053e-04,7.068e-04,3.443e-04,5.639e-05,2.706e-05,2.800e-04
1.818e-05,1.431e-03,1.577e-03,6.169e-04,7.041e-04,3.513e-04,5.708e-05,2.861e-05,2.823e-04
1.127e-05,1.431e-03,1.734e-03,6.280e-04,7.019e-04,3.570e-04,5.979e-05,3.135e-05,2.836e-04
4.828e-06,1.432e-03,1.883e-03,6.395e-04,6.996e-04,3.654e-04,5.933e-05,3.386e-05,2.862e-04
1.788e-06,1.433e-03,2.021e-03,6.505e-04,6.975e-04,3.717e-04,6.103e-05,3.612e-05,2.888e-04
5.203e-04,1.937e-03,8.851e-05,6.617e-04,1.593e-03,3.110e-04,6.573e-05,1.687e-05,3.513e-04
3.209e-04,1.726e-03,1.907e-05,6.789e-04,1.450e-03,8.920e-05,1.152e-05,1.147e-04,2.707e-04
1.794e-04,1.630e-03,6.354e-05,6.927e-04,1.298e-03,6.619e-05,2.606e-05,1.678e-04,2.148e-04
1.369e-04,1.604e-03,1.525e-04,6.144e-04,1.141e-03,7.686e-05,7.584e-05,1.565e-04,1.118e-06
3.541e-05,1.654e-03,2.516e-04,7.507e-04,1.187e-03,2.781e-04,1.171e-04,3.220e-04,2.125e-04
7.546e-05,1.728e-03,3.685e-04,7.344e-04,1.062e-03,3.130e-04,8.756e-05,2.981e-04,1.791e-04
1.634e-04,1.767e-03,4.776e-04,7.142e-04,9.526e-04,3.251e-04,6.651e-05,2.581e-04,1.534e-04
2.319e-04,1.770e-03,5.786e-04,6.892e-04,8.598e-04,3.211e-04,5.023e-05,2.064e-04,1.314e-04
2.909e-04,1.742e-03,6.713e-04,6.622e-04,7.920e-04,3.147e-04,3.454e-05,1.577e-04,1.142e-04
3.372e-04,1.689e-03,7.555e-04,6.319e-04,7.420e-04,2.978e-04,2.278e-05,1.032e-04,1.011e-04
3.650e-04,1.620e-03,8.318e-04,5.904e-04,6.981e-04,2.531e-04,1.484e-05,3.880e-05,9.228e-05
